,Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership_Have Mortgage,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Years in current job_1 year,Years in current job_10_plus_years,Years in current job_2 years,Years in current job_3 years,Years in current job_4 years,Years in current job_5 years,Years in current job_6 years,Years in current job_7 years,Years in current job_8 years,Years in current job_9 years,Years in current job__lt_1 year,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term
19,1.2338792596426071,-0.12359078272517643,1.003727764965537,2.141342488870096,-0.02479356373798605,-0.3588609993007902,0.8916927817122959,-0.3472605666734551,-0.3012218250880577,-0.5339581429485588,-0.28566282855433567,0.8450317358726728,-0.04105326514380973,-0.9822156741743623,-0.32732382146194205,1.1777874173837877,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,4.8711578705717855,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,1.5964980664953505,-1.5964980664953503
20,0.21547209777202928,-0.12359078272517643,-0.2584694093858438,0.9025817014682066,0.19969737052079042,-0.3588609993007902,-0.6165284147859611,-0.3472605666734551,-0.29670997841208624,0.5726193582913567,-0.492937438164662,0.06866689926265933,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,3.8388411752682106,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,1.5964980664953505,-1.5964980664953503
21,-0.7956168076265214,-0.12359078272517643,1.003727764965537,-1.0065672767629406,-0.026798845370937234,-0.3588609993007902,-0.2586495805413926,-0.3472605666734551,-0.2997506935390869,-0.3448369387770351,-0.9827896251624653,0.44672902312330237,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,4.8711578705717855,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,-2.0745456766666943,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,3.3724773779047745,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
22,-0.48040717599387844,-0.12359078272517643,1.214093960690767,-0.9482726514734398,-0.024582699071428293,-0.3588609993007902,-0.41086188799074425,-0.3472605666734551,3.358762617072141,-0.40906324870855254,-0.11846471365930643,0.6458803794979876,-0.04105326514380973,-0.9822156741743623,3.428375549456013,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,4.8711578705717855,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
23,1.4659360291016215,-0.12359078272517643,-0.679201800836304,0.8151397635339553,0.019056639502981563,-0.3588609993007902,-0.6933406849612056,-0.3472605666734551,-0.2996385227846673,-0.2932811253626197,-1.0127406360749591,1.3628252624468542,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,3.2536900316947435,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,-2.0745456766666943,-0.039726853093902066,4.538958911462584,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
24,-0.4939527699200199,-0.12359078272517643,0.16226298206461642,0.683976856632579,-0.05075472533242006,-0.3588609993007902,-1.3020835041033507,-0.3472605666734551,-0.30547140201448697,-0.7446753658142565,-0.24898985780636743,0.28740793802355424,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,3.9876001748989807,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
25,-0.7684279938720682,-0.12359078272517643,-0.2584694093858438,-0.4236210238679337,-0.04178126230001788,-0.3588609993007902,0.2746932013266453,-0.3472605666734551,-0.30020825337905754,-0.5955005546030546,-0.9130173838322241,0.6857106507729246,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,4.2014327936891425,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,9.8381055139487,-0.0718561801841413,-2.0745456766666943,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
26,-0.6412702562951367,-0.12359078272517643,-0.2584694093858438,-0.4527683365126842,-0.037133970433137195,-0.3588609993007902,0.2887994617646515,-0.3472605666734551,-0.2996675742030781,-0.3269234781838907,-0.32037877302108986,-0.2303855885506272,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,3.694194781069411,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,1.5964980664953505,-1.5964980664953503
27,0.23446098988116668,-0.12359078272517643,-0.2584694093858438,-1.735250092881699,-0.01713903852189609,-0.3588609993007902,-0.25800003747040673,-0.3472605666734551,-0.2930382019184947,0.29443018106611535,0.04362811528472956,0.4014349030774411,-0.04105326514380973,1.1217699153311056,-0.32732382146194205,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,4.2014327936891425,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
28,-0.8772076553654239,-0.12359078272517643,-0.679201800836304,-1.152303839986692,-0.045740832149824585,-0.3588609993007902,-0.26057800803238607,-0.3472605666734551,-0.3042044373782367,-0.6234006134362794,-0.5779404492486998,0.8848620071476098,-0.04105326514380973,-0.9822156741743623,3.428375549456013,-0.9426222696368493,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,4.8711578705717855,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,0.5322970949986273,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
29,-0.3976692239044739,-0.12359078272517643,-0.04810321366061369,-0.5547839307693103,-0.04207619719311173,-0.3588609993007902,-2.1247496112842184,-0.3472605666734551,-0.3061791268463287,-0.7744479118174964,0.4299280855765529,0.6857106507729246,-0.04105326514380973,-0.9822156741743623,-0.32732382146194205,1.1777874173837877,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,-0.3154767981678188,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,4.8711578705717855,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,-2.0745456766666943,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,10.744814529294295,-0.044133850635667944,-0.3297911220779979,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
30,-0.2300699563534588,3.730009656942599,-0.8895679965615342,-1.720676436559324,-0.0413388599603771,1.7673392592181982,0.10783255173675271,-0.3472605666734551,-0.3045958245429382,-0.9025260342465282,-1.4812357101777738,-0.7083488438498716,-0.04105326514380973,-0.9822156741743623,-0.32732382146194205,1.1777874173837877,-0.27802332655949263,-0.6972498175532658,-0.3429897770737363,3.5629403755946627,-0.2677812044806537,-0.29338491469280026,-0.2622397384206646,-0.2533426269935061,-0.22895519081377405,-0.19063867262195397,-0.30126888840217375,-0.15672056715290286,-0.1149052936433956,-0.0718561801841413,-2.0745456766666943,-0.039726853093902066,-0.24164314814866225,-0.06918137858213287,-0.10566850172485621,-0.044133850635667944,3.3724773779047745,-0.06231597549575774,-0.07184141618627621,-0.0316602749651637,-0.036857837160153076,-0.6884526270556236,0.6884526270556238
